ean;categoria;subcategoria;producto;id;precio;precio_oferta;precio_con_envio;precio_con_envio_e_instalacion;vendedor;oferta;coste_envio;coste_instalacion;rating_avg;rating_count;stock;tiempo_entrega;marketplace
8004399026582;;;De'Longhi Rivelia EXAM440.35.B, Super Automatic Coffee Maker with Manual Milk Frother, Compact Size, 8 Recipes, Color Touch Screen, Onyx Black;B0CDCPL4Y2;699.9;499.0;499.0;;;-29%;;;4.0;1284;InStock;Thursday, 11 December;amazon
4242006297978;Large Appliances;;Balay - Integrable microwave, Control Comfort, Aqualisis, White glass, 3CG5172B2;B09YVQXVTC;299;;;;;;;;4.5;320;InStock;;amazon
8806097286899;;;Samsung TV 50 Inch Crystal UHD U7025F 4K Smart TV, Amazing Colors with Crystal Processor 4K, Listen to All Speakers with Q-Symphony, Knox Security Protected Data and Gaming Hub;B0F2FPPD5G;420;;;;;;;;3.8;29;InStock;;amazon
4242005393831;Large Appliances;;Bosch - Induction Hob, 60 cm, Series 6, 3 Cooking Zones, Electronics DirectSelect, PerfectFry Plus, Home Connect, Black, PID631HC1E;B0CZ3T1QCG;599;;;;;;;;4.6;6;InStock;;amazon
8806084462985;Large Appliances;;Refrigerator frees installazione Lg NatureFresh;B0CXV36XG5;854;854.02;934.02;;Gory's Web Shop NO CONSEGNA AL PIANO;;;;4.4;57;InStock;12 - 21 January;amazon
8059019046730;Large Appliances;;Candy CCT3L517ES, Combi Refrigerator, 55CM, Height 1.77m, 260L, Low Frost, SuperCool Function, Vegetable Drawer, Internal Electronic Control, LED, Reversible Doors, 39DB, Silver;B0B2HWQ7GF;244;;;;;;;;3.5;300;InStock;;amazon
197531592248;;;Laptop 17.3 Inch 13th Gen Twin Lake N150 (up to 3.6GHz), RAM 16GB SSD 512GB Win 11 Pro PC Laptop Keyboard Backlit Full Laptop Webcam Touch Panel TF Card;B0FJFDY5TR;399;399.99;399.99;;Authenticvalue Kft.;;;;4.2;20;InStock;Wednesday, 10 December;amazon
8806095360829;;;"Samsung Galaxy Tab A9+ Android Tablet, 128 GB Storage, WiFi, 11"" Display, 3D Sound, Grey (Spanish Version)";B0CMDKCSFS;182;;;;;;;;4.5;2594;InStock;;amazon
6941812711668;Sports & Outdoors;;Xiaomi Watch S4;B0DSGN7ZGH;169.99;138.62;138.62;;;-18%;;;4.4;1399;InStock;Monday, 8 December;amazon
195949823336;Apple Products;;Apple iPhone 16 (256 GB) - Azul ultramar;B0DGJ7Q246;1012;;;;Amazon Segunda mano;;;;4.4;1757;InStock;Friday, 12 December;amazon
8886419334316;;;Razer Basilisk V3 X HyperSpeed – Mouse da Gioco Wireless Customisable (Ergonomic Shape with 9 Customisable Controls, HyperSpeed Wireless, Bluetooth, Sensore Ottico Avantato 5G 18K) Black;B0BT4VRZGV;79.99;56.95;56.95;;;-29%;;;4.4;26803;InStock;Wednesday, 10 December;amazon
8713439250695;;;Trust Gaming GXT 110W Felox Rechargeable Wireless Gaming Mouse, 80H Battery, 800-4800 dpi, Multicoloured LED Lighting, 6 Buttons, Gaming Mouse for Laptop, PC, Windows - White;B0C53KVP4B;11;;;;;;;;4.3;1799;InStock;;amazon
8806097194576;;;"Samsung Galaxy Tab S10 FE - Tablet - Android - 256 GB - 27.7 cm (10.9"")";B0F3885QQK;439;439.9;439.9;;LB INGENIA;;;;4.9;17;InStock;Tuesday, 9 December;amazon
4242005038817;Large Appliances;;Bosch - Integrated Microwave, 800 W, 20 liters, Series 4, Grill, Black/Inox, BEL523MS0;B07CBF2WNP;249;236.06;236.06;;;-5%;;;4.4;900;InStock;Thursday, 11 December;amazon
197105832466;;;Investment Banking 101: How to Break Into IB, PE, HF;B0C9SB8NTZ;37;;;;;;;;3.7;13;InStock;Thursday, 11 December;amazon
195949723148;;;XIAOMI TV F Pro 75, 75 Inch (190 cm), 4K UHD QLED, Smart TV, Fire TV, Alexa Voice Control, HDR10+, Game Boost Mode 120Hz, MEMC, 2GB+32GB, Compatible with Apple AirPlay, 2025;B0F45BLD1H;999;549.0;549.0;;;-45%;;;4.2;5049;InStock;Thursday, 11 December;amazon
8806095861951;;;SAMSUNG Galaxy S25 Ultra AI Smartphone 1TB Titanblau;B0DTHSYBC4;1346;1346.5;1346.5;;ElectroSmartEU;;;;4.4;19;InStock;12 - 15 December;amazon
8713439250374;;;Trust Gaming GXT 110 Felox Rechargeable Wireless Gaming Mouse, 80H Battery, 800-4800 Dpi, Multi-Color LED Lighting, 6 Buttons, Gaming Mouse for Laptop, PC, Windows – Black;B0C53KNCYZ;11;;;;Amazon Segunda mano;;;;4.3;1799;InStock;Saturday, 13 December;amazon
8433766160404;;;Solac BV5728 Beauty and the Beast 1500 – Glass Blender, 1500 W, 6 Stainless Steel Blades, 2 Speeds + Turbo, Ice Crusher, 1.5 L Graduated Glass Jug, Filled Mouth, Safety System;B0BJ8S31HR;39;;;;;;;;4.3;523;InStock;;amazon
8806095360805;;;"Samsung Galaxy Tab A9+ Android Tablet, 128GB Storage, WiFi, 11"" Display, 3D Sound, Silver (Spanish Version)";B0CMDL6ZTL;299;249.99;249.99;;ElectroSmartEU;-16%;;;4.6;433;InStock;Monday, 15 December;amazon
3221616007222;;;Rowenta Dual Force 2-in-1 2-in-1 Handheld Vacuum Cleaner & Electric Broom, Motorized Brush with LED Lights, 18V Battery, 45min Runtime, Cordless, Lightweight and Foldable, Bagless RH6737;B08YNTR5N4;117.55;109.99;109.99;;;-6%;;;4.0;682;InStock;Saturday, 13 December;amazon
4054278242064;;;Kärcher 1.629-731.0 Dry vacuum cleaner AD4 PREM.600W 1Black/Yellow, 600W;B0733GL13H;144;144.95;144.95;;Voltia Works - Herramientas eléctricas;;;;4.3;6869;InStock;Wednesday, 17 December;amazon
8690842426803;Large Appliances;;Beko BBIE123001XD Multifunction Oven with Aeroperfect Technology and Hydrolysis Cleaning;B08WKWBMLV;299;227.0;227.0;;;-24%;;;4.6;14;InStock;26 December - 28 January;amazon
8806095491080;;;"Samsung TU75DU7175 4K Ultra HD 75"" LED HDR 10+ Smart TV";B0D8L6VNTC;499;;;;;;;;5.0;4;Currently unavailable.;;amazon
4242005192021;Large Appliances;;Bosch - Refrigerator Combi, Free installation, Series 4, VitaFresh, Anti-Fingerprint Steel, KGN39VIEA;B086BVPBXT;722;;;;;;;;4.2;421;InStock;;amazon
8806095268354;;;SAMSUNG Smartphone SM-A057GZKVEUB Qualcomm Snapdragon 680 4 GB RAM 128 GB Black;B0CRHXHDRM;131;131.14;131.14;;Tek4life;;;;4.2;64;InStock;12 - 16 December;amazon
8004399021921;;;De'Longhi Perfetto La Specialista Arte, Espresso and Cappuccino Coffee Machine with Pump, Coffee Bean Machine, 3 Preset Recipes, 8 Grind Settings, EC9155.MB, Metal/Black;B09RR1C9FB;569.9;389.0;389.0;;;-32%;;;4.2;1267;InStock;Tuesday, 16 December;amazon
195949634734;Apple Products;;Apple Magic Keyboard - Spanish;B0DL6K76ZT;119;91.0;91.0;;;-24%;;;4.5;757;InStock;Thursday, 11 December;amazon
8000070073579;;;Macchina caffè capsule Lavazza Evo;B0DNG1J926;124;124.07;124.07;;AS-Discount;;;;4.5;41;InStock;15 - 17 December;amazon
4242006282974;Large Appliances;;BALAY - 3BC997GX Wall Mounted Extractor Hood, 90 cm Wide, 4 Power, Silent, Stainless Steel;B07QGKYNN7;539;361.86;361.86;;;-33%;;;4.3;332;InStock;Monday, 15 December;amazon
6941812789704;Sports & Outdoors;;XIAOMI Smart Band 9 Pro – Activity Bracelet, Autonomy of up to 21 Days, 1.74 Inch AMOLED Screen, Sleep Monitoring, 150+ Sports Modes, 5ATM, GPS and Compass, Mi Fitness App, Black;B0DK71CTCK;69.99;54.0;54.0;;;-23%;;;4.6;2871;InStock;Thursday, 11 December;amazon
8806091636966;;;LG LG 32LQ630B6LA webOS22 32 inch (81 cm) HD Smart TV, Bluetooth, High Power Processor a5 Gen 5, HDR 10, HLG, HGiG;B09XXX78CS;151;;;;;;;;4.4;132;InStock;;amazon
8806097072782;;;Samsung A266 Galaxy A26 (6.7'' - 6/128GB) White;B0F13YS7S9;220.99;213.49;213.49;;Maxideals;-3%;;;4.1;11;InStock;Tuesday, 16 December;amazon
8445027000237;;;Moonia - Viscosoft Mattress 140 x 200 cm - Double Bed - High Durability Mattresses - Thickness: +/-21 cm - Anti-mite Mattress - Maxim Model;B07PB12L55;209;209.0;209.0;;HOMEFLEX;;;;3.2;2;InStock;18 - 19 December;amazon
45496321444;;;Nintendo Switch 2;B0F2J4SYJ2;468.98;449.0;449.0;;;-4%;;;4.3;3385;InStock;Wednesday, 10 December;amazon
3838782390449;Large Appliances;;Hisense E6322C - Ceramic Glass Plate, 3 Zones, 1 With Giant Focus 30 cm, Triple Crown, Child Lock, Scratch Resistant, Beveled Termination, Black, 60 Centimeters;B08C37XG9N;129;;;;;;;;4.2;1160;InStock;;amazon
5099206111226;;;Logitech Pebble Keys 2 K380s, Multi-Device Bluetooth Keyboard, Shortcuts, Stylized and Portable, Easy-Switch, Windows, macOS, iPadOS, Android, ChromeOS - White;B07W5JK9JG;29.9;;29.9;;;-7%;;;4.6;208;InStock;Wednesday, 10 December;amazon
8017709198633;;;Smeg SMPC01 Laminating Accessory and Set for Homemade Pasta, Metal, Chrome;B00V44KJ3Y;26;;;;;;;;4.2;44;InStock;;amazon
6932554403683;;;XIAOMI Redmi Pad SE - 11 Inch FHD+ Tablet (Snapdragon 680, 8GB RAM, 256GB ROM, WiFi + Bluetooth 5.0, 8000 mAh Battery, Charger Not Included), Grey (ES Version);B0DVZ55QQ9;99;;;;;;;;4.8;41;InStock;;amazon
8414234164001;;;Taurus - Hand blender HBA1501X 1500W | Adjustable 20-speed regulator | Turbo function | Stainless steel blades | Ice crusher | Ergonomic design | Measuring cup 700 ml | Inoxà;B0CL9MCJ3H;41;;;;;;;;3.3;5;InStock;;amazon
8806091547798;;;LG 24TQ510S-PZ - 24 Inch HD Smart TV Monitor, Wide Viewing Angle, LED with Color Depth, WebOS22, Voice Assistants (ThinQ, Google and ALEXA), Compatible with Cloud Gaming Apps: Stadia;B09ZV6HKQT;165;138.9;144.4;;You Get - Innovation & Technology;-16%;;;4.4;4253;InStock;10 - 11 December;amazon
8421152127193;;;Teka MWE 202 FI – Built-in Microwave with Grill, Capacity 20 L, 5 Power Levels, Output 800 W, Stainless Steel Colour;B016WY6Q50;152;152.15;152.15;;;;;;4.0;21;InStock;Thursday, 11 December;amazon
6972596107446;Sports & Outdoors;;Amazfit Balance Reloj Inteligente 46 mm, Pago Sin Contacto NFC, AI Entrenador Físico, Batería de 14 Días, Monitoreo del Sueño y la Salud, GPS, 150 Modos Deportivos, Smartwatch para Android y iPhone;B0CDXLDB6B;249.9;159.9;159.9;;;-36%;;;4.3;4044;InStock;Monday, 8 December;amazon
6925281964725;;;JBL Tune 520 BT Wireless Bluetooth Headphones, 57 Hours Playtime with JBL Pure Bass, Foldable, Black;B0BYWMLVG1;59.99;37.5;37.5;;;-37%;;;4.6;7956;InStock;Monday, 15 December;amazon
6941812779835;;;"Xiaomi Redmi 13 8GB RAM 256GB ROM, MediaTek Helio G91-Ultra processor, 108MP Super-Clear Camera, Immersive 6.79"" FHD+ Display, 33W Fast Charging, 5030mAh battery (typ) - Ocean Blue";B0D5292XN3;123;;123.0;;MINOLTA;-19%;;;4.3;831;InStock;Wednesday, 10 December;amazon
8007411012211;;;Polti Vaporella Simply VS20.20, Steam Generator Iron, Removable Steam Tank 1.5 L, Pump Pressure 6.5 Bar, Power 2200 W, ECO Function, Black and White;B07FZL78LD;91;;;;;;;;3.9;1182;InStock;;amazon
8806097072829;;;Samsung GALAXY A26 5G A266B 128GB schwrz;B0F13WT2RF;226.99;195.79;195.79;;click a shop;-14%;;;4.5;423;InStock;Wednesday, 10 December;amazon
4242006308056;Large Appliances;;Balay - Induction Hob, 60 cm, 3 Burners, Giant Zone 28 cm, Sprint Function, Easy Touch Control, Time Programming, White, 3EB965WR;B0CJBYGPCD;454;454.43;454.43;;;;;;4.4;607;InStock;Monday, 15 December;amazon
3121040078044;;;Rowenta Studio Dry CV5830 Hair Dryer 2300 W, Effiwatts Technology, 6 Speed/Temperature Settings, Thermocontrol, Ionic Generator, Cold Air, Diffuser, Cord 1.8 m, White;B0847ZTV5Q;29.99;22.95;22.95;;;-23%;;;4.5;5867;InStock;Wednesday, 10 December;amazon
8806087094770;;;"LG LED TV 55"" 55UR78006LK UHD Smart TV 4K 2023";B0C2DG877X;389;389.71;389.71;;✅ muyelectro;;;;3.9;48;InStock;11 - 12 December;amazon
4548736132597;;;Sony WH-1000XM5 Noise Cancelling, Bluetooth On-Ear Headphones, Crystal Clear Calls, Hi-Res, 30h Battery, Quick Charge, Includes Hard Case, iOS, Android - Silver;B09Y2LL45F;291;249.0;249.0;;;-14%;;;4.4;11276;InStock;Wednesday, 10 December;amazon
8806084707628;;;"LG 32MR50C-B - Curved Monitor, 32"", VA 3000:1, 1500R, 16:9, Speed 100Hz, HDMIx2, Super Resolution+, AMD FreeSync Premium, E-Rated, Black";B0CKRVB58D;199;129.0;129.0;;;-35%;;;4.5;1839;InStock;Thursday, 11 December;amazon
4548736166516;;;SONY WH-CH520 Wireless Bluetooth Headphones, Lightweight Design, 50h Battery, Fast Charge, Equalizer, Clear Calls, iOS and Android - Yellow;B0DYF9WY1D;37.99;29.99;29.99;;;-21%;;;4.6;34523;InStock;Wednesday, 10 December;amazon
745883823499;;;Belkin 10000mAh Portable Power Bank, USB-C External Charger with 1 USB-C Port and 2 USB-A Ports, 15W Power Bank, Portable Battery for iPhone, Galaxy, Pixel, AirPods, iPad and Others - Blue;B092TNMFYB;29.99;17.99;17.99;;;-40%;;;4.5;7030;InStock;Monday, 8 December;amazon
8422160058929;;;Ufesa U7 Digital Pro Vacuum Cleaner Broom, 500 W, Plastic, White;B0D9P77P71;210.04;189.0;189.0;;Ofertas3B;-10%;;;5.0;3;InStock;11 - 12 December;amazon
4711121847745;;;Capiche [99+ VARIATIONS] Snapback Cap New Collection Special Series Dark Grey;B0BLBM57Y2;49;49.95;49.95;;ElementalGoods;;;;4.6;1163;InStock;Monday, 8 December;amazon
198154723897;;;"Lenovo Thinkbook 16 - 16"" WUXGA (1920x1200) Laptop | AMD Ryzen 5 7535HS | 16GB RAM | 512GB SSD | AMD Radeon Graphics | Windows 11 Pro | 1 YEAR ONSITE + ADP | Grey | QWERTY Spanish Keyboard";B0DV5QT9PY;588;588.44;588.44;;;;;;4.1;17;InStock;Tuesday, 16 December;amazon
6932554408022;;;"XIAOMI Redmi Note 14 - Smartphone 8+256GB, 6.67"" AMOLED FHD+ 120Hz Display, MediaTek Helio G99-Ultra, 108MP Camera, TurboCharge 33W, 5500mAh, Charger Not Included, Green (ES Version)";B0DRCZ7YL2;139.94;;139.94;;GC-ANNA;-15%;;;4.5;669;InStock;9 - 10 December;amazon
6970100377552;Sports & Outdoors;;AMAZFIT Active 2 Smartwatch for Men and Women, NFC, AI, GPS & Free Maps, 10 Day Battery, Smartwatch with 160+ Sports Modes, Water Resistant 5 ATM, for Android & iPhone;B0DSPVK9QJ;129.9;109.0;109.0;;;-16%;;;4.2;1382;InStock;Wednesday, 10 December;amazon
4242006297954;Large Appliances;;"Balay 3CG4172X2 - Electronic Microwave, Frameless Built-in, 15 in, 20 l, 5 F, Aqualisis, Left Side Ap, 8 Recipes, Turntable 10"" With grill, Black Glass, 2022";B09YVN5VK8;229;229.99;229.99;;;;;;4.5;320;InStock;Thursday, 11 December;amazon
8000070019621;;;Lavazza - Modo Mio coffee maker - Idola model, 1500 W power, capacity 1.1 liters Red Fire coffee machine;B01EGUGUXU;169;169.68;184.63;;WEBSTER IT;;;;4.7;1459;InStock;19 - 23 December;amazon
6941812706251;Sports & Outdoors;;"XIAOMI Smart Band 9 Active – Activity Tracker, Autonomy of up to 18 Days, 1.47"" TFT Screen with 60 Hz Refresh Rate, 5ATM, Mi Fitness App, Black (ES Version)";B0DK6ZC5ZC;24.99;19.99;19.99;;;-20%;;;4.0;4892;InStock;Wednesday, 10 December;amazon
8018080367199;;;Cellularline - Super Fast Charger Kit 25W - Network Charger for Samsung Devices compatible with 25W Super Fast Charging Power Delivery - 100cm USB-C to USB-C Cable Included - Black;B084LB5HJK;29.95;24.99;24.99;;;-17%;;;4.3;19;InStock;Wednesday, 10 December;amazon
8806095862118;;;Samsung GALAXY S25 Ultra SM-S938BZBGEUB;B0DTHQY6LL;1080;1080.66;1080.66;;Ahorroelectro;;;;4.5;129;InStock;12 - 15 December;amazon
5025155106365;;;Dyson V8 Advanced™ Cordless Vacuum Cleaner – 130 AW, 40 min Runtime, Motorbar Brush with Anti-Tangle Technology, Multi-Function Corner Accessory, Charging Port, Silver/Nickel;B0DXZST2JG;169;;;;;;;;4.3;4531;InStock;;amazon
6921727076700;Large Appliances;;Hisense FT184D4AWYE – Horizontal Freezer Box, Basket with Handle, Electronic Temperature Control, with 142 L Net Capacity, Silent 40 dBA, White;B0CGDS1XVC;203;203.15;203.15;;;;;;3.9;463;InStock;Tuesday, 30 December;amazon
6941812791585;Sports & Outdoors;;Xiaomi Redmi Watch;B0DFZPR9Z4;35.99;29.49;29.49;;;-18%;;;4.5;13695;InStock;Wednesday, 10 December;amazon
197105932685;;;2 x OEM M Tech Tri Color Fender Side Logo Emblems Decal Badge Sticker for All M Emblems;B076VLJLCW;138;138.88;151.87;;KRAH+ENDERS FULDA;;;;2.9;3;InStock;16 - 18 December;amazon
753759314743;Sports & Outdoors;;Garmin Venu 3, Premium Smartwatch with GPS, AMOLED, Advanced Health and Fitness Features, 30+ Sports Apps, 14 Days of Autonomy, Black;B0CDC6H66Y;499.99;349.0;349.0;;;-30%;;;4.3;5145;InStock;Wednesday, 10 December;amazon
6932554424978;;;"XIAOMI Redmi A5 - 4+128GB Smartphone, 6.88"" 120Hz Immersive Display, Powerful Octa Core Processor, 32MP Dual AI Camera, 5100mAh, Charger Not Included, Black (ES Version)";B0F3J3V6KX;74.3;70.42;70.42;;V&VSRL;-5%;;;4.4;547;InStock;9 - 11 December;amazon
4242005086603;Large Appliances;;Bosch Cooker Hood, 90 cm, Stainless Steel, DWB97CM50, 721m3/h I Touch Control;B07HZSK4ZS;315;;;;Amazon Segunda mano;;;;4.3;290;InStock;;amazon
7636490078309;;;Seagate Compatible with IronWolf ST4000VN006 Hard Drive 4TB SATA 6Gb/s Black;B09T74CSCW;130;130.84;134.84;;MercadoActual;;;;4.4;249;InStock;Monday, 15 December;amazon
195949821899;Apple Products;;Apple iPhone 16 (128 GB) - Negro;B0DGJJXBM5;859;775.0;779.5;;Targetech Iberica;-10%;;;4.4;1757;InStock;Thursday, 11 December;amazon
8000070019546;;;Lavazza Modo Mio Coffee Maker;B01EGUGQ20;183;183.29;199.72;;Amitaly;;;;4.6;542;InStock;15 - 17 December;amazon
8806094768015;Large Appliances;;SAMSUNG EcoFlex AI RB34C775CS9/EF Combination Refrigerator, WiFi, SpaceMax, Total No Frost, All Around Cooling, Digital Inverter Engine Guaranteed 20 Years, 344 L, L x H 59.5 x 185.5 x 65.8 cm, Metal;B0C66F8ZJ4;707;707.93;707.93;;✅ muyelectro;;;;4.2;98;InStock;15 - 17 December;amazon
8053636560549;;;The White Stone Mattress 105 x 185 with Medium Firmness | Height 16 cm | Orthopaedic and Self-Modeling Properties | Hypoallergenic and Breathable Fabric | Made in Italy;B0DB8CQQX1;214;214.9;214.9;;The White Stone;;;;4.3;1481;InStock;16 - 18 December;amazon
8059019046716;Large Appliances;;Candy CCT3L517EW, Combi Refrigerator, 55CM, Height 1.77m, 260L, Low Frost, SuperCool Function, Vegetable Drawer, Internal Electronic Control, LED, Reversible Doors, 39DB, Class E, White;B0B2J4J7LG;439;244.0;244.0;;;-44%;;;3.5;300;InStock;Monday, 15 December;amazon
4242005038992;Large Appliances;;Bosch - Built-In Microwave, Grill, Series 6, Stainless Steel, BEL554MS0;B075NYF44Y;236;;;;;;;;4.4;562;InStock;;amazon
4242002993300;Large Appliances;;Bosch Serie 4 SMS46KI01E dishwasher Freestanding 13 place settings A++ – Dishwasher (Freestanding, Full Size (60 cm), Stainless Steel, Stainless Steel, Buttons, LED);B06XSL55CZ;602;;;;;;;;4.0;175;InStock;;amazon
8059019059198;Large Appliances;;Candy Idea FIDCP X200, Static Oven, 70L, 2400W, 1 Tray and 1 Grid, Aquactive Cleaning, 4 Functions, 2 Mechanical Controls, Double Glass Door, Stainless Steel and Black;B0BNNRLV5M;176;;;;;;;;4.3;317;InStock;;amazon
6941812784563;Sports & Outdoors;;"XIAOMI Redmi Watch 5, Smartwatch: AMOLED 2.07"", 24 days battery, Bluetooth calls, 150+ Sports Modes, Heart Monitor, Sleep, 5ATM, GPS, Android/iOS, Black";B0DPX91VHZ;109.99;69.99;69.99;;;-36%;;;4.6;2253;InStock;22 - 30 December;amazon
3701335310563;;;H.Koenig WaterMop Gyro+ High Performance Robot Vacuum Cleaner with WiFi SWRC120, 100 min of Autonomy, Obstacle Detection and Vacuum, 4 Programs, Sound Level 56 dB, HEPA Filter;B08769PJHG;199;199.99;199.99;;HomeHome by A;;;;3.7;11;InStock;11 - 12 December;amazon
8004399026711;;;De'Longhi Rivelia EXAM440.55.BG Automatic Entièrement Machine à expresso 1,4 L;B0CK4R2WR5;629;629.0;629.0;;;;;;4.1;23;InStock;31 December - 9 January;amazon
6925281964756;;;JBL Tune 520 BT Wireless Bluetooth Headphones, 57 Hours Playtime with JBL Pure Bass, Foldable, Purple;B0BYWK2Z65;59.99;39.99;39.99;;;-33%;;;4.6;7956;InStock;21 - 27 January;amazon
622356239561;;;Ninja Foodi [AF300EU] Dual Zone Air Fryer, 2470 W, 7.6 liters, Plastic, Black;B08GC1QZ5W;20;;;;;;;;4.7;32527;InStock;;amazon
6941812789407;;;XIAOMI 14T Pro Smartphone 12+512GB, Leica Summilux Lenses, MediaTek Dimensity 9300+, AMOLED 6.67'' 144Hz Display, HyperCharge 120W, Titanium Black (ES Version);B0DJ345581;533;533.0;533.0;;Abracadabra23;;;;4.5;510;InStock;16 - 17 December;amazon
4548736147843;;;Sony WH-CH720N Wireless Bluetooth Headphones Noise Cancelling Headband, Sound, Ambient Sound Mode, Lightweight Design, Up to 50 Hours of Battery, iOS and Android – Blue;B0BTDWPQHZ;29;;;;Amazon Segunda mano;;;;4.5;12626;InStock;Saturday, 13 December;amazon
5038061133677;;;Remington Rotary Shaver R6 Style Aqua – Wireless Shaver, Flexible Dual Track Blades, Pivot Head, Clipper, 60 min Autonomy, Waterproof, USB Charging – R6000;B08W332SDD;58.99;57.5;57.5;;;-3%;;;4.0;172;InStock;Friday, 12 December;amazon
5099206111714;;;Logitech MX Anywhere 3S Compact Wireless Mouse, Fast Scrolling, 8K DPI, Silent Clicks, Programmable Buttons, USB C, Bluetooth, Windows PC, Linux, Chrome, Mac, Pink;B07W4DJDCY;105;71.21;71.21;;;-32%;;;4.6;2258;InStock;Wednesday, 10 December;amazon
195949723711;Apple Products;;Apple iPhone 16 Plus (256 GB) - Azul ultramar;B0DGJLDYJ4;943;;;;Amazon Segunda mano;;;;4.6;386;InStock;Monday, 15 December;amazon
8710103894629;;;Philips Espresso Maker with Grinder EP1224/00 - Touch Screen - AquaClean Filter - 12 Level Adjustable Crusher;B08NK8XHVS;245;245.95;273.2;;BalticVaris España;;;;4.4;4;InStock;15 - 17 December;amazon
4242003927298;Large Appliances;;Siemens - Induction Hob, 60 cm, 3 Cooking Zones, Home Connect, FryingSensor, Black, EH631HDC1E;B0CZXSY1JP;565;565.0;565.0;;;;;;3.9;34;InStock;Thursday, 11 December;amazon
8806095852393;Books;;Llueven Historias Menudas;B0FV2975XL;14;;;;;;;;5.0;1;InStock;Friday, 12 December;amazon
8806087088366;;;LG XBOOM RNC5 – Bluetooth Speaker, High Power 300 W, Portable, USB, DJ Functions, Karaoke, with Variable LED Lights, Wide Connectivity, Absolute Sound, 3 Speakers, Black;B0C1NZKKZ8;299;169.0;169.0;;;-43%;;;4.5;477;InStock;Thursday, 11 December;amazon
195949722578;Apple Products;;Apple iPhone 16 Plus (128 GB) - Rosa;B0DGJ7Q24N;959;850.0;854.5;;Targetech Iberica;-11%;;;4.6;386;InStock;Thursday, 11 December;amazon
753759324926;Sports & Outdoors;;Garmin Vívoactive 5, Smartwatch with GPS, AMOLED display, Essential Health and Fitness Features and up to 11 days of autonomy;B0CG6LLQX3;299.99;200.91;200.91;;Bijourama;-33%;;;4.4;8023;InStock;17 - 19 December;amazon
8007403117993;;;Bellissima Diffon Supreme Deluxe, Difusor de Aire Caliente para Cabello Rizado, Tecnología Cerámica y Queratina, Difusor XL, 3 Temperaturas y Ionizador, Secado Suave, bolsa de belleza;B0CCV9CLFY;109.99;99.99;99.99;;;-9%;;;4.5;2551;InStock;Wednesday, 10 December;amazon
6941812765302;;;XIAOMI Redmi Buds 6 Pro – Wireless Earbuds, Noise Cancelling, Lightweight, Up to 36 Hours of Runtime, Bluetooth 5.3, Purple (ES Version);B0DPXRMRWK;79.99;61.48;61.48;;Gladbrick España;-23%;;;4.4;2563;InStock;26 December - 22 January;amazon
8806094215038;;;SAMSUNG SSD Internal Memory 990 Pro 2TB NVME;B0B9C4DKKG;139;;;;;;;;4.8;15857;InStock;;amazon
8435484047524;;;Cecotec Espresso and Cappuccino Power Espresso Coffee Machine. 20 Pressure Bars, Steamer Steamer, Arm with Double Outlet, Cup Warmer, Capacity 1.5 L, Includes Pressing Spoon;B0BPYYXHPY;59;59.9;59.9;;Cecotec Official Store;;;;3.0;6;InStock;12 - 15 December;amazon
7332543487370;Large Appliances;;Electrolux EHF6232IOK 60 cm Ceramic Hob with 3 Cooking Zones, Double 27 cm, Independent Touch Control, Safety Lock, Residual Heat Indicator, Black;B01M25TEZV;159;159.0;159.0;;;;;;4.1;42;InStock;Thursday, 11 December;amazon
8000070073630;;;Stihl Rollomatic Mini 35 cm, 1.1 mm, 1/4 inch;B00IF6ZO16;38;38.66;38.66;;Art Trade;;;;4.1;71;InStock;Friday, 12 December;amazon
195949041020;;;"OUKITEL C3 Free Mobile Phones, 16GB (4+12) + 64GB/1TB Mobile Phone, 6.52"" Android 14 Smartphone, 5000mAh Battery, 13MP+5MP Camera, 4G Dual SIM/Face ID/3.5mm/GPS/OTG, Gold";B0FL2KWJBM;79;79.99;79.99;;DAINISTMY;;;;4.6;100;InStock;Monday, 8 December;amazon
1200130009488;;;JBL GO 4 Portable Wireless Bluetooth Speaker, IP67 Waterproof and Dustproof, Up to 7h Playtime Plus 2h Extra Playtime with Playtime Boost, Camo;B0CX5BL4R1;49.99;39.99;39.99;;;-20%;;;4.8;14730;InStock;Wednesday, 10 December;amazon
8059019053127;Large Appliances;;Candy Idea FIDC X625 L, Multifunction Oven, 70L, 2 Trays and 2 Grids, Radial Fan & MIC201EX, Integrated Microwave with Grill, 20L, 1250W, 8 Functions, Digital, 8 Programs, Plat;B0CR9YRHJD;342;342.99;;;;;;;3.0;1;InStock;Monday, 15 December;amazon
8712581804244;;;Philips 24E1N1100A Monitor 24 Inch FHD, 100Hz, IPS, 1 MPRT, Adaptive Sync., Speakers (1920x1080, 1x HDMI 1.4), Black;B0CX9CT3ZF;119;69.0;69.0;;;-42%;;;4.4;2343;InStock;Thursday, 11 December;amazon
1200130009457;;;JBL GO 4 Portable Wireless Bluetooth Speaker, IP67 Waterproof and Dustproof, Up to 7h Playtime Plus 2h Extra Playtime Boost, Blue;B0CX5B4N1N;49.99;36.99;36.99;;;-26%;;;4.8;14730;InStock;Friday, 12 December;amazon
